"id","turn","role","turn_type"
"14",43,2,"Reflection"
"14",44,1,"HedgedDisclosure"
"14",45,2,"Acknowledgement"
"14",46,1,NA
"14",47,2,"HedgedDisclosure"
"14",48,1,"Acknowledgement"
"14",49,2,"Advice"
"14",50,1,"Acknowledgement"
"14",51,2,"HedgedDisclosure"
"14",52,1,"Elaboration"
"14",53,2,"Advice"
"14",54,1,"Elaboration"
"14",55,2,"Advice"
"14",56,1,"Elaboration"
"14",57,2,"Elaboration"
"14",58,1,"Acknowledgement"
"14",59,2,"Elaboration"
"14",60,1,"Acknowledgement"
"14",61,2,"Elaboration"
"14",62,1,"Acknowledgement"
"14",63,2,"Elaboration"
"14",64,1,"HedgedDisclosure"
"14",65,2,"Elaboration"
"14",66,1,"Elaboration"
"14",67,2,"Question"
"14",68,1,"Elaboration"
"14",69,2,"Acknowledgement"
"14",70,1,"Elaboration"
"14",71,2,"Question"
"14",72,1,"Elaboration"
"14",73,2,"Acknowledgement"
"14",74,1,"Elaboration"
"14",75,2,"Acknowledgement"
"14",76,1,"Elaboration"
"14",77,2,"Acknowledgement"
"14",78,1,"Elaboration"
"14",79,2,"Elaboration"
"14",80,1,"Elaboration"
"14",81,2,"Elaboration"
"14",82,1,"Acknowledgement"
"14",83,2,"Question"
"14",84,1,"Elaboration"
"14",85,2,"Question"
"14",86,1,"HedgedDisclosure"
"14",87,2,"Reflection"
"14",88,1,"Elaboration"
"14",89,2,"Elaboration"
"14",90,1,"Acknowledgement"
"142",1,1,"Elaboration"
"142",2,2,"Acknowledgement"
"142",3,1,"HedgedDisclosure"
"142",4,2,"Elaboration"
"142",5,1,"HedgedDisclosure"
"142",6,2,"Acknowledgement"
"142",7,1,"HedgedDisclosure"
"142",8,2,"Acknowledgement"
"142",9,1,"Elaboration"
"142",10,2,"Elaboration"
"142",11,1,"Question"
"142",12,2,"Elaboration"
"142",13,1,"Elaboration"
"142",14,2,"Acknowledgement"
"142",15,1,"Question"
"142",16,2,"Elaboration"
"142",17,1,"Question"
"142",18,2,"Elaboration"
"142",19,1,"Question"
"142",20,2,"Elaboration"
"142",21,1,"Elaboration"
"142",22,2,"Elaboration"
"142",23,1,"Elaboration"
"142",24,2,"Acknowledgement"
"142",25,1,"Elaboration"
"142",26,2,"HedgedDisclosure"
"142",27,1,"Elaboration"
"142",28,2,NA
"142",29,1,"Elaboration"
"142",30,2,"Elaboration"
"142",31,1,"Elaboration"
"142",32,2,"Elaboration"
"142",33,1,"Question"
"142",34,2,"Elaboration"
"142",35,1,"Elaboration"
"142",36,2,"Acknowledgement"
"142",37,1,"Elaboration"
"142",38,2,"Elaboration"
"142",39,1,"Elaboration"
"142",40,2,"Acknowledgement"
"142",41,1,"Question"
"142",42,2,"Acknowledgement"
"142",43,1,"Elaboration"
"142",44,2,"Acknowledgement"
"142",45,1,"Elaboration"
"142",46,2,"Elaboration"
"142",47,1,"Elaboration"
"142",48,2,"Elaboration"
"142",49,1,"Question"
"142",50,2,"Elaboration"
"142",51,1,"Elaboration"
"142",52,2,"Acknowledgement"
"142",53,1,"Acknowledgement"
"142",54,2,"Elaboration"
"142",55,1,"Elaboration"
"142",56,2,"Elaboration"
"142",57,1,"Elaboration"
"142",58,2,"Acknowledgement"
"142",59,1,"Elaboration"
"142",60,2,"Reflection"
"142",61,1,"Elaboration"
"142",62,2,"Elaboration"
"142",63,1,"Elaboration"
"142",64,2,"Elaboration"
"142",65,1,"Elaboration"
"142",66,2,"Elaboration"
"142",67,1,"Elaboration"
"142",68,2,"Elaboration"
"142",69,1,"Elaboration"
"142",70,2,NA
"142",71,1,"Elaboration"
"142",72,2,"Advice"
"142",73,1,"Advice"
"142",74,2,"Acknowledgement"
"142",75,1,"Elaboration"
"142",76,2,"Question"
"142",77,1,"Elaboration"
"142",78,2,"Question"
"142",79,1,"Elaboration"
"142",80,2,"Acknowledgement"
"142",81,1,"Elaboration"
"143",1,2,"Advice"
"143",2,1,"Elaboration"
"143",3,2,"Acknowledgement"
"143",4,1,"Elaboration"
"143",5,2,"Acknowledgement"
"143",6,1,"Elaboration"
"143",7,2,"Elaboration"
"143",8,1,"Elaboration"
"143",9,2,"Acknowledgement"
"143",10,1,"Elaboration"
"143",11,2,"Question"
"143",12,1,"Elaboration"
"143",13,2,"Acknowledgement"
"143",14,1,"Elaboration"
"143",15,2,"Acknowledgement"
"143",16,1,"Elaboration"
"143",17,2,"Reflection"
"143",18,1,"Elaboration"
"143",19,2,"Acknowledgement"
"143",20,1,"Elaboration"
"143",21,2,"Reflection"
"143",22,1,"Elaboration"
"143",23,2,"Reflection"
"143",24,1,"Elaboration"
"143",25,2,"Acknowledgement"
"143",26,1,"HedgedDisclosure"
"143",27,2,"Reflection"
"143",28,1,"Elaboration"
"143",29,2,"Reflection"
"143",30,1,"Elaboration"
"143",31,2,"Reflection"
"143",32,1,NA
"143",33,2,"Question"
"143",34,1,"Elaboration"
"143",35,2,"Acknowledgement"
"143",36,1,"Elaboration"
"143",37,2,"Acknowledgement"
"143",38,1,"Elaboration"
"143",39,2,"Acknowledgement"
"143",40,1,NA
"143",41,2,"Reflection"
"143",42,1,"Elaboration"
"143",43,2,"Reflection"
"143",44,1,"Elaboration"
"143",45,2,"Advice"
"143",46,1,"Acknowledgement"
"143",47,2,"Reflection"
"143",48,1,"Elaboration"
"143",49,2,"Acknowledgement"
"143",50,1,"Elaboration"
"143",51,2,"Question"
"143",52,1,"Elaboration"
"143",53,2,"Reflection"
"143",54,1,"Elaboration"
"143",55,2,"Question"
"143",56,1,"HedgedDisclosure"
"143",57,2,"Acknowledgement"
"143",58,1,"HedgedDisclosure"
"143",59,2,"Reflection"
"143",60,1,"Elaboration"
"143",61,2,"Reflection"
"143",62,1,"HedgedDisclosure"
"143",63,2,"Acknowledgement"
"143",64,1,"Elaboration"
"143",65,2,"Question"
"143",66,1,"Elaboration"
"143",67,2,"Reflection"
"143",68,1,"HedgedDisclosure"
"143",69,2,"Acknowledgement"
"143",70,1,"Elaboration"
"143",71,2,"Acknowledgement"
"143",72,1,"Elaboration"
"143",73,2,"Elaboration"
"143",74,1,"Acknowledgement"
"143",75,2,"Reflection"
"143",76,1,"Elaboration"
"143",77,2,"Elaboration"
"143",78,1,"HedgedDisclosure"
"143",79,2,"Advice"
"143",80,1,"Elaboration"
"143",81,2,"Elaboration"
"143",82,1,"Elaboration"
"143",83,2,"Acknowledgement"
"143",84,1,"Elaboration"
"143",85,2,"Acknowledgement"
"143",86,1,"Elaboration"
"143",87,2,"Question"
"143",88,1,"Elaboration"
"143",89,2,"Acknowledgement"
"143",90,1,"Elaboration"
"143",91,2,"Acknowledgement"
"143",92,1,"Elaboration"
"143",93,2,"Acknowledgement"
"143",94,1,"Elaboration"
"143",95,2,"Reflection"
"143",96,1,"Elaboration"
"143",97,2,"Acknowledgement"
"143",98,1,"Elaboration"
"143",99,2,"HedgedDisclosure"
"143",100,1,"Elaboration"
"143",101,2,"Acknowledgement"
"143",102,1,"Elaboration"
"143",103,2,"Reflection"
"143",104,1,"HedgedDisclosure"
"143",105,2,"Reflection"
"143",106,1,"Elaboration"
"143",107,2,"Elaboration"
"143",108,1,"Elaboration"
"143",109,2,"Acknowledgement"
"143",110,1,"Elaboration"
"143",111,2,"HedgedDisclosure"
"146",1,1,"Elaboration"
"146",2,2,"Acknowledgement"
"146",3,1,"Elaboration"
"146",4,2,"Acknowledgement"
"146",5,1,"Elaboration"
"146",6,2,"Acknowledgement"
"146",7,1,"Elaboration"
"146",8,2,"Advice"
"146",9,1,"Elaboration"
"146",10,2,"Reflection"
"146",11,1,"Elaboration"
"146",12,2,"Elaboration"
"146",13,1,"Question"
"146",14,2,"Acknowledgement"
"146",15,1,"Elaboration"
"146",16,2,"Elaboration"
"146",17,1,"Elaboration"
"146",18,2,"Acknowledgement"
"146",19,1,"Elaboration"
"146",20,2,"Acknowledgement"
"146",21,1,"Elaboration"
"146",22,2,"Acknowledgement"
"146",23,1,"Acknowledgement"
"146",24,2,"Reflection"
"146",25,1,"Elaboration"
"146",26,2,"Acknowledgement"
"146",27,1,"Acknowledgement"
"146",28,2,"Reflection"
"146",29,1,"Question"
"146",30,2,"Elaboration"
"146",31,1,"Question"
"146",32,2,"HedgedDisclosure"
"146",33,1,"Advice"
"146",34,2,"Acknowledgement"
"146",35,1,"Question"
"146",36,2,"Elaboration"
"146",37,1,"Question"
"146",38,2,"Acknowledgement"
"146",39,1,"Question"
"146",40,2,"Elaboration"
"146",41,1,"Question"
"146",42,2,"Elaboration"
"146",43,1,"Question"
"146",44,2,"Elaboration"
"146",45,1,"Question"
"146",46,2,"Elaboration"
"146",47,1,"Elaboration"
"146",48,2,"HedgedDisclosure"
"146",49,1,"Elaboration"
"146",50,2,"Question"
"146",51,1,"Elaboration"
"146",52,2,"Reflection"
"146",53,1,"Elaboration"
"146",54,2,"Elaboration"
"146",55,1,"Advice"
"146",56,2,"Acknowledgement"
"146",57,1,"Advice"
"146",58,2,"Elaboration"
"146",59,1,"Elaboration"
"146",60,2,"HedgedDisclosure"
"146",61,1,"Question"
"146",62,2,"HedgedDisclosure"
"146",63,1,"Acknowledgement"
"146",64,2,"Elaboration"
"146",65,1,"Elaboration"
"146",66,2,"Reflection"
"146",67,1,"Question"
"146",68,2,"Elaboration"
"146",69,1,"Elaboration"
"146",70,2,"Question"
"146",71,1,"Elaboration"
"146",72,2,"Reflection"
"146",73,1,"Elaboration"
"146",74,2,"Question"
"146",75,1,"Elaboration"
"146",76,2,"Question"
"146",77,1,"Elaboration"
"146",78,2,"Reflection"
"146",79,1,"Elaboration"
"146",80,2,"Elaboration"
"146",81,1,"Question"
"146",82,2,"Elaboration"
"146",83,1,"Elaboration"
"146",84,2,"Elaboration"
"146",85,1,"Question"
"146",86,2,"Elaboration"
"146",87,1,"Elaboration"
"146",88,2,"Elaboration"
"146",89,1,"Question"
"146",90,2,"Elaboration"
"146",91,1,"Elaboration"
"151",1,1,"Elaboration"
"151",2,2,"Acknowledgement"
"151",3,1,"Elaboration"
"151",4,2,"Acknowledgement"
"151",5,1,"HedgedDisclosure"
"151",6,2,"Acknowledgement"
"151",7,1,"Elaboration"
"151",8,2,"Reflection"
"151",9,1,"Elaboration"
"151",10,2,"Acknowledgement"
"151",11,1,"Elaboration"
"151",12,2,"Reflection"
"151",13,1,"HedgedDisclosure"
"151",14,2,"Question"
"151",15,1,"Elaboration"
"151",16,2,"Acknowledgement"
"151",17,1,"HedgedDisclosure"
"151",18,2,"Acknowledgement"
"151",19,1,"HedgedDisclosure"
"151",20,2,"Acknowledgement"
"151",21,1,"HedgedDisclosure"
"151",22,2,"Acknowledgement"
"151",23,1,"Elaboration"
"151",24,2,"Elaboration"
"151",25,1,"Elaboration"
"151",26,2,"Reflection"
"151",27,1,"Elaboration"
"151",28,2,"Question"
"151",29,1,"Elaboration"
"151",30,2,"Question"
"151",31,1,"HedgedDisclosure"
"151",32,2,"Acknowledgement"
"151",33,1,"Question"
"151",34,2,"Acknowledgement"
"151",35,1,"Acknowledgement"
"151",36,2,"Acknowledgement"
"151",37,1,"Elaboration"
"151",38,2,"Acknowledgement"
"151",39,1,"Elaboration"
"151",40,2,"Reflection"
"151",41,1,"Elaboration"
"151",42,2,"Reflection"
"151",43,1,"Acknowledgement"
"151",44,2,"Question"
"151",45,1,"Elaboration"
"151",46,2,"Acknowledgement"
"151",47,1,"Elaboration"
"151",48,2,"Question"
"151",49,1,"Acknowledgement"
"151",50,2,"Reflection"
"151",51,1,"Acknowledgement"
"151",52,2,"Elaboration"
"151",53,1,"Elaboration"
"151",54,2,"Elaboration"
"151",55,1,"Acknowledgement"
"151",56,2,"Elaboration"
"151",57,1,"Elaboration"
"151",58,2,"Question"
"151",59,1,"Elaboration"
"151",60,2,"HedgedDisclosure"
"151",61,1,"Acknowledgement"
"151",62,2,"Elaboration"
"151",63,1,"Elaboration"
"151",64,2,"Elaboration"
"151",65,1,"Elaboration"
"151",66,2,"Acknowledgement"
"151",67,1,"Elaboration"
"151",68,2,"Elaboration"
"151",69,1,"Acknowledgement"
"151",70,2,"HedgedDisclosure"
"151",71,1,"Acknowledgement"
"151",72,2,"Elaboration"
"151",73,1,"HedgedDisclosure"
"151",74,2,"Acknowledgement"
"151",75,1,"Elaboration"
"151",76,2,"Acknowledgement"
"151",77,1,"Elaboration"
"168",1,2,"Acknowledgement"
"168",2,1,"HedgedDisclosure"
"168",3,2,"HedgedDisclosure"
"168",4,1,"Elaboration"
"168",5,2,"Acknowledgement"
"168",6,1,"Acknowledgement"
"168",7,2,"Elaboration"
"168",8,1,"Elaboration"
"168",9,2,NA
"168",10,1,"Elaboration"
"168",11,2,"Reflection"
"168",12,1,"Elaboration"
"168",13,2,"Acknowledgement"
"168",14,1,"Elaboration"
"168",15,2,"Reflection"
"168",16,1,"Elaboration"
"168",17,2,"HedgedDisclosure"
"168",18,1,"Elaboration"
"168",19,2,"Elaboration"
"168",20,1,"Elaboration"
"168",21,2,"HedgedDisclosure"
"168",22,1,"Elaboration"
"168",23,2,"Elaboration"
"168",24,1,"Elaboration"
"168",25,2,"Elaboration"
"168",26,1,"Question"
"168",27,2,"Elaboration"
"168",28,1,"Acknowledgement"
"168",29,2,"Elaboration"
"168",30,1,"Elaboration"
"168",31,2,"HedgedDisclosure"
"168",32,1,"Elaboration"
"168",33,2,"Acknowledgement"
"168",34,1,"Elaboration"
"168",35,2,"Acknowledgement"
"168",36,1,"HedgedDisclosure"
"168",37,2,"Acknowledgement"
"168",38,1,"Elaboration"
"168",39,2,NA
"168",40,1,"Elaboration"
"168",41,2,NA
"168",42,1,"Elaboration"
"168",43,2,"HedgedDisclosure"
"168",44,1,"Acknowledgement"
"168",45,2,"Elaboration"
"168",46,1,"Elaboration"
"168",47,2,"HedgedDisclosure"
"168",48,1,"Reflection"
"168",49,2,"Elaboration"
"168",50,1,"Question"
"168",51,2,"Elaboration"
"168",52,1,"Reflection"
"168",53,2,"HedgedDisclosure"
"168",54,1,"HedgedDisclosure"
"168",55,2,"Acknowledgement"
"168",56,1,"Acknowledgement"
"168",57,2,NA
"168",58,1,"HedgedDisclosure"
"168",59,2,"Elaboration"
"168",60,1,"Elaboration"
"168",61,2,"Acknowledgement"
"168",62,1,"HedgedDisclosure"
"168",63,2,"Acknowledgement"
"168",64,1,"HedgedDisclosure"
"168",65,2,"Acknowledgement"
"168",66,1,"Elaboration"
"168",67,2,"Acknowledgement"
"168",68,1,"Elaboration"
"168",69,2,"HedgedDisclosure"
"168",70,1,"Elaboration"
"168",71,2,"HedgedDisclosure"
"168",72,1,"Acknowledgement"
"168",73,2,"Elaboration"
"168",74,1,"Elaboration"
"168",75,2,"HedgedDisclosure"
"168",76,1,"Elaboration"
"168",77,2,"Elaboration"
"168",78,1,"Acknowledgement"
"168",79,2,"Elaboration"
"168",80,1,"Elaboration"
"168",81,2,"Elaboration"
"173",1,2,"Acknowledgement"
"173",2,1,"Question"
"173",3,2,"Acknowledgement"
"173",4,1,"Elaboration"
"173",5,2,"Reflection"
"173",6,1,"Elaboration"
"173",7,2,"Acknowledgement"
"173",8,1,"Elaboration"
"173",9,2,"Question"
"173",10,1,"Elaboration"
"173",11,2,"Question"
"173",12,1,"Question"
"173",13,2,"Elaboration"
"173",14,1,"Question"
"173",15,2,"Elaboration"
"173",16,1,"Elaboration"
"173",17,2,"Acknowledgement"
"173",18,1,"Elaboration"
"173",19,2,"Elaboration"
"173",20,1,"Elaboration"
"173",21,2,"Acknowledgement"
"173",22,1,"Elaboration"
"173",23,2,"Acknowledgement"
"173",24,1,"Acknowledgement"
"173",25,2,"Reflection"
"173",26,1,"Elaboration"
"173",27,2,"Elaboration"
"173",28,1,"Elaboration"
"173",29,2,"Acknowledgement"
"173",30,1,"Elaboration"
"173",31,2,"HedgedDisclosure"
"173",32,1,"Elaboration"
"173",33,2,"Question"
"173",34,1,"Elaboration"
"173",35,2,"Acknowledgement"
"173",36,1,"Elaboration"
"173",37,2,"Question"
"173",38,1,"Elaboration"
"173",39,2,"Acknowledgement"
"173",40,1,"Elaboration"
"173",41,2,"Reflection"
"173",42,1,"Elaboration"
"173",43,2,"Reflection"
"173",44,1,"Elaboration"
"173",45,2,"Acknowledgement"
"173",46,1,"HedgedDisclosure"
"173",47,2,"Question"
"173",48,1,"Elaboration"
"173",49,2,"Question"
"173",50,1,"Elaboration"
"173",51,2,"Elaboration"
"173",52,1,"HedgedDisclosure"
"173",53,2,"Reflection"
"173",54,1,"Elaboration"
"173",55,2,"Question"
"173",56,1,"HedgedDisclosure"
"173",57,2,"Question"
"173",58,1,"Elaboration"
"173",59,2,"Acknowledgement"
"173",60,1,"Elaboration"
"173",61,2,"Reflection"
"173",62,1,"Elaboration"
"173",63,2,"Reflection"
"173",64,1,"Elaboration"
"173",65,2,"Reflection"
"173",66,1,"Acknowledgement"
"173",67,2,"Reflection"
"173",68,1,"Elaboration"
"173",69,2,"Acknowledgement"
"173",70,1,"Elaboration"
"173",71,2,"Question"
"173",72,1,"Elaboration"
"173",73,2,"Question"
"173",74,1,"Elaboration"
"173",75,2,"Reflection"
"173",76,1,"HedgedDisclosure"
"173",77,2,"Question"
"173",78,1,"Question"
"173",79,2,"Question"
"173",80,1,"Elaboration"
"173",81,2,"Elaboration"
"173",82,1,"Question"
"173",83,2,"Elaboration"
"173",84,1,"Elaboration"
"173",85,2,"Reflection"
"173",86,1,"Elaboration"
"173",87,2,"Elaboration"
"173",88,1,"HedgedDisclosure"
"173",89,2,"Reflection"
"173",90,1,"Elaboration"
"173",91,2,"HedgedDisclosure"
"173",92,1,"Elaboration"
"173",93,2,"Elaboration"
"173",94,1,"Elaboration"
"173",95,2,"Elaboration"
"173",96,1,"Elaboration"
"173",97,2,"Reflection"
"173",98,1,"Elaboration"
"173",99,2,"Elaboration"
"173",100,1,"Acknowledgement"
"173",101,2,"Reflection"
"173",102,1,"Acknowledgement"
"173",103,2,"Elaboration"
"173",104,1,"Elaboration"
"173",105,2,"Elaboration"
"173",106,1,"Elaboration"
"173",107,2,"Question"
"173",108,1,"Elaboration"
"173",109,2,"Question"
"173",110,1,"Elaboration"
"173",111,2,"Question"
"173",112,1,"Elaboration"
"173",113,2,"Reflection"
"173",114,1,"Elaboration"
"173",115,2,"Question"
"173",116,1,"Elaboration"
"173",117,2,"Reflection"
"173",118,1,"Elaboration"
"173",119,2,"Question"
"173",120,1,"Elaboration"
"173",121,2,"Reflection"
"173",122,1,"Elaboration"
"173",123,2,"Elaboration"
"173",124,1,"Elaboration"
"173",125,2,"Elaboration"
"173",126,1,"Elaboration"
"173",127,2,"Acknowledgement"
"173",128,1,"Elaboration"
"173",129,2,"Acknowledgement"
"173",130,1,"Elaboration"
"173",131,2,"Reflection"
"173",132,1,"HedgedDisclosure"
"174",1,1,"Elaboration"
"174",2,2,"Acknowledgement"
"174",3,1,"Elaboration"
"174",4,2,"Acknowledgement"
"174",5,1,"Elaboration"
"174",6,2,"Reflection"
"174",7,1,"Elaboration"
"174",8,2,"Reflection"
"174",9,1,"HedgedDisclosure"
"174",10,2,"Acknowledgement"
"174",11,1,"Elaboration"
"174",12,2,"Acknowledgement"
"174",13,1,"HedgedDisclosure"
"174",14,2,"Acknowledgement"
"174",15,1,"Elaboration"
"174",16,2,"Reflection"
"174",17,1,"Elaboration"
"174",18,2,"HedgedDisclosure"
"174",19,1,"Elaboration"
"174",20,2,"Elaboration"
"174",21,1,"Acknowledgement"
"174",22,2,"Elaboration"
"174",23,1,"Acknowledgement"
"174",24,2,"Acknowledgement"
"174",25,1,"Elaboration"
"174",26,2,"Acknowledgement"
"174",27,1,"Elaboration"
"174",28,2,"HedgedDisclosure"
"174",29,1,"Elaboration"
"174",30,2,"Reflection"
"174",31,1,"Elaboration"
"174",32,2,"Elaboration"
"174",33,1,"Elaboration"
"174",34,2,"Acknowledgement"
"174",35,1,"HedgedDisclosure"
"174",36,2,"Acknowledgement"
"174",37,1,"Elaboration"
"174",38,2,"Acknowledgement"
"174",39,1,"Elaboration"
"174",40,2,"Acknowledgement"
"174",41,1,"Acknowledgement"
"174",42,2,"Elaboration"
"174",43,1,"Elaboration"
"174",44,2,"HedgedDisclosure"
"174",45,1,"Elaboration"
"174",46,2,"Reflection"
"174",47,1,"Elaboration"
"174",48,2,"Question"
"174",49,1,"Elaboration"
"174",50,2,"Elaboration"
"174",51,1,"Elaboration"
"174",52,2,"Acknowledgement"
"174",53,1,"Elaboration"
"174",54,2,"Acknowledgement"
"174",55,1,"Elaboration"
"174",56,2,"Reflection"
"174",57,1,"Elaboration"
"174",58,2,"Reflection"
"174",59,1,"Elaboration"
"174",60,2,"Elaboration"
"174",61,1,"Acknowledgement"
"174",62,2,"Reflection"
"174",63,1,"Elaboration"
"174",64,2,"Acknowledgement"
"174",65,1,"Elaboration"
"174",66,2,"Acknowledgement"
"174",67,1,"Elaboration"
"174",68,2,"Elaboration"
"174",69,1,"HedgedDisclosure"
"174",70,2,"Acknowledgement"
"174",71,1,"Elaboration"
"174",72,2,"Acknowledgement"
"174",73,1,"Elaboration"
"174",74,2,"Acknowledgement"
"174",75,1,"Elaboration"
"174",76,2,"Acknowledgement"
"174",77,1,"Elaboration"
"174",78,2,"Elaboration"
"174",79,1,"Elaboration"
"174",80,2,"Reflection"
"174",81,1,"Elaboration"
"174",82,2,"Question"
"174",83,1,"HedgedDisclosure"
"174",84,2,"Acknowledgement"
"174",85,1,"Elaboration"
"175",1,1,"Elaboration"
"175",2,2,"Acknowledgement"
"175",3,1,"Elaboration"
"175",4,2,"Acknowledgement"
"175",5,1,"Elaboration"
"175",6,2,"Acknowledgement"
"175",7,1,"HedgedDisclosure"
"175",8,2,"Acknowledgement"
"175",9,1,"HedgedDisclosure"
"175",10,2,"Acknowledgement"
"175",11,1,"Elaboration"
"175",12,2,"Acknowledgement"
"175",13,1,"Elaboration"
"175",14,2,"Elaboration"
"175",15,1,"HedgedDisclosure"
"175",16,2,"Question"
"175",17,1,"Elaboration"
"175",18,2,"Acknowledgement"
"175",19,1,"Elaboration"
"175",20,2,"Acknowledgement"
"175",21,1,"Elaboration"
"175",22,2,"Acknowledgement"
"175",23,1,"Elaboration"
"175",24,2,"Acknowledgement"
"175",25,1,"Elaboration"
"175",26,2,"Reflection"
"175",27,1,"HedgedDisclosure"
"175",28,2,"Acknowledgement"
"175",29,1,"HedgedDisclosure"
"175",30,2,"Elaboration"
"175",31,1,"HedgedDisclosure"
"175",32,2,"Acknowledgement"
"175",33,1,"HedgedDisclosure"
"175",34,2,"Question"
"175",35,1,NA
"175",36,2,"Question"
"175",37,1,"Elaboration"
"175",38,2,"Reflection"
"175",39,1,"Elaboration"
"175",40,2,"Acknowledgement"
"175",41,1,"Elaboration"
"175",42,2,"Acknowledgement"
"175",43,1,"HedgedDisclosure"
"175",44,2,"Acknowledgement"
"175",45,1,"Elaboration"
"175",46,2,"Acknowledgement"
"175",47,1,"Elaboration"
"175",48,2,"Reflection"
"175",49,1,"Acknowledgement"
"175",50,2,"Reflection"
"175",51,1,"Elaboration"
"175",52,2,"Acknowledgement"
"175",53,1,"Elaboration"
"175",54,2,"Reflection"
"175",55,1,"Elaboration"
"175",56,2,"Acknowledgement"
"175",57,1,"Elaboration"
"175",58,2,"Acknowledgement"
"175",59,1,"HedgedDisclosure"
"175",60,2,"Acknowledgement"
"175",61,1,"Elaboration"
"175",62,2,"Acknowledgement"
"175",63,1,"Elaboration"
"175",64,2,"Question"
"175",65,1,"Elaboration"
"175",66,2,"Acknowledgement"
"175",67,1,"Elaboration"
"176",1,1,"Elaboration"
"176",2,2,"Acknowledgement"
"176",3,1,"Elaboration"
"176",4,2,"Elaboration"
"176",5,1,"Reflection"
"176",6,2,"Elaboration"
"176",7,1,"Reflection"
"176",8,2,"Acknowledgement"
"176",9,1,"Elaboration"
"176",10,2,"Reflection"
"176",11,1,"Elaboration"
"176",12,2,"Acknowledgement"
"176",13,1,"HedgedDisclosure"
"176",14,2,"Acknowledgement"
"176",15,1,"Elaboration"
"176",16,2,"Acknowledgement"
"176",17,1,"Elaboration"
"176",18,2,"Elaboration"
"176",19,1,"Reflection"
"176",20,2,"Acknowledgement"
"176",21,1,"Acknowledgement"
"176",22,2,"Acknowledgement"
"176",23,1,"Elaboration"
"176",24,2,"Acknowledgement"
"176",25,1,"HedgedDisclosure"
"176",26,2,"Acknowledgement"
"176",27,1,"Elaboration"
"176",28,2,"Acknowledgement"
"176",29,1,"Elaboration"
"176",30,2,"Acknowledgement"
"176",31,1,"Elaboration"
"176",32,2,"Acknowledgement"
"176",33,1,"Elaboration"
"176",34,2,"Acknowledgement"
"176",35,1,"Elaboration"
"176",36,2,"Acknowledgement"
"176",37,1,"HedgedDisclosure"
"176",38,2,"Question"
"176",39,1,"Elaboration"
"176",40,2,"Acknowledgement"
"176",41,1,"HedgedDisclosure"
"176",42,2,"Acknowledgement"
"176",43,1,"HedgedDisclosure"
"176",44,2,"Acknowledgement"
"176",45,1,"Elaboration"
"176",46,2,"Acknowledgement"
"176",47,1,"Elaboration"
"176",48,2,"Acknowledgement"
"176",49,1,"Elaboration"
"176",50,2,"Acknowledgement"
"176",51,1,"Elaboration"
"176",52,2,"Acknowledgement"
"176",53,1,"HedgedDisclosure"
"176",54,2,"HedgedDisclosure"
"176",55,1,"Acknowledgement"
"176",56,2,"HedgedDisclosure"
"176",57,1,"Elaboration"
"176",58,2,"Acknowledgement"
"176",59,1,"Elaboration"
"176",60,2,"Acknowledgement"
"176",61,1,"HedgedDisclosure"
"176",62,2,"Acknowledgement"
"176",63,1,"HedgedDisclosure"
"176",64,2,"Reflection"
"176",65,1,"Elaboration"
"176",66,2,"Question"
"176",67,1,"Elaboration"
"176",68,2,"Reflection"
"176",69,1,"Reflection"
"176",70,2,"Question"
"176",71,1,"Elaboration"
"176",72,2,"Acknowledgement"
"176",73,1,"Elaboration"
"176",74,2,"Reflection"
"176",75,1,"HedgedDisclosure"
"176",76,2,"Reflection"
"176",77,1,"Elaboration"
"176",78,2,"Acknowledgement"
"176",79,1,"Elaboration"
"176",80,2,NA
"176",81,1,"HedgedDisclosure"
"176",82,2,"Acknowledgement"
"176",83,1,"Advice"
"176",84,2,"Acknowledgement"
"176",85,1,"Elaboration"
"176",86,2,"Acknowledgement"
"176",87,1,"Elaboration"
"176",88,2,"Acknowledgement"
"176",89,1,"Elaboration"
"176",90,2,"Acknowledgement"
"176",91,1,"Elaboration"
"176",92,2,"Acknowledgement"
"176",93,1,"Elaboration"
"176",94,2,"HedgedDisclosure"
"176",95,1,"Acknowledgement"
"176",96,2,"HedgedDisclosure"
"177",1,1,"HedgedDisclosure"
"177",2,2,"Acknowledgement"
"177",3,1,"Elaboration"
"177",4,2,"Acknowledgement"
"177",5,1,"Elaboration"
"177",6,2,"Acknowledgement"
"177",7,1,"HedgedDisclosure"
"177",8,2,"Acknowledgement"
"177",9,1,"HedgedDisclosure"
"177",10,2,"Question"
"177",11,1,"Elaboration"
"177",12,2,"Acknowledgement"
"177",13,1,"HedgedDisclosure"
"177",14,2,"Acknowledgement"
"177",15,1,"HedgedDisclosure"
"177",16,2,"Acknowledgement"
"177",17,1,"Elaboration"
"177",18,2,"Acknowledgement"
"177",19,1,"Elaboration"
"177",20,2,"Question"
"177",21,1,"HedgedDisclosure"
"177",22,2,"Acknowledgement"
"177",23,1,"Elaboration"
"177",24,2,"Acknowledgement"
"177",25,1,"HedgedDisclosure"
"177",26,2,"Acknowledgement"
"177",27,1,"Elaboration"
"177",28,2,"Acknowledgement"
"177",29,1,"Elaboration"
"177",30,2,"Acknowledgement"
"177",31,1,"Elaboration"
"177",32,2,"Acknowledgement"
"177",33,1,"Elaboration"
"177",34,2,"Acknowledgement"
"177",35,1,"Elaboration"
